1;324107501;17;2
2;446606812;18;1
2;393318486;18;3
2;316096199;18;3
2;60502935;18;3
2;425188361;18;3
2;782140114;18;2
2;201615762;18;3
2;60934417;18;1
2;373218192;18;3
2;385494246;18;2
2;345376595;19;2
2;316666343;19;2
2;130323519;19;3
2;738206679;19;1
2;61020656;19;3
2;385494327;19;2
2;140077022;19;3
2;71414339;20;2
2;596004478;21;2
2;446527793;21;3
2;393319407;22;3
2;345409469;22;2
2;373272839;22;3
2;67463442X;22;3
2;61161721;23;1
2;72227885;23;3
2;679450785;23;1
1;385494246;24;2
1;805317554;24;2
1;373218192;24;1
1;471363049;24;3
1;471288217;24;1
1;72222743;24;3
1;399149848;24;2
1;316666343;24;3
1;1561584029;24;1
1;60934417;25;2
1;1586851322;25;1
1;312311354;25;3
1;312276702;25;3
1;399149848;25;2
1;316096199;25;3
1;373218257;25;3
1;130998516;25;3
1;446676098;25;1
2;72227710;26;2
2;262521415;26;3
2;1579550088;26;3
2;446676098;26;3
2;735712360;26;1
2;679450785;26;3
2;972263608;26;1
2;316602051;26;1
2;399149848;26;2
1;446527793;27;2
1;72222743;27;3
1;345409469;27;2
1;130998516;27;1
1;1558605525;27;2
1;316096199;28;1
1;66214750;28;1
1;471288217;28;1
1;743467523;28;1
1;312287941;28;3
1;782140114;28;2
1;375508325;28;3
1;312243022;28;1
1;156158648X;28;1
1;142001740;28;1
1;140077022;29;1
1;865659982;29;2
1;399149392;29;1
1;66214750;29;2
1;72315318;29;2
1;321125169;29;1
1;262521415;29;3
1;316602051;29;2
1;1590520734;29;2
2;446606812;30;1
2;743206061;30;1
2;60855925;30;2
2;1565924916;30;2
2;1558605525;30;3
2;316096199;30;3
1;399149848;31;1
1;1561584029;31;3
1;684843285;31;1
1;394739698;31;1
1;316602051;31;3
1;743244249;31;3
1;60958332;31;2
1;684843285;32;1
1;1558606432;32;2
1;1561584029;32;3
1;61161721;33;3
1;201615762;33;1
1;262232197;33;2
1;787960756;33;3
1;312276702;33;3
1;142001740;33;2
1;743222008;33;3
2;446608955;34;3
2;61020656;34;2
2;61020648;34;2
2;743244249;34;2
2;130998516;35;3
2;72222743;35;3
2;1579902944;35;1
2;738206679;35;1
2;60934417;35;2
1;375703764;36;2
1;425188361;36;2
1;316602051;36;2
1;743467523;36;3
1;60502935;36;2
1;345376595;36;1
2;60502935;37;3
2;130998516;37;3
2;262232197;38;1
2;130998516;38;1
2;61092177;38;2
2;321125169;38;2
2;316096199;38;3
2;679722955;38;3
2;61161721;38;2
2;1558605525;38;1
2;67463442X;39;3
2;446676098;39;2
2;471286168;39;2
1;1565924916;40;1
1;865659982;40;2
1;743244249;40;1
1;316666343;40;3
1;684843285;41;1
1;316096199;41;3
1;72227710;41;3
1;72315318;41;2
1;1558606432;41;2
1;385504470;41;1
1;865659982;41;1
1;385494246;41;1
2;345409469;42;3
2;735712123;42;1
2;373218192;42;2
2;385494149;42;2
2;60855925;42;3
2;1579902944;42;2
2;316602051;42;1
2;201615762;42;1
2;517576600;42;2
1;375703764;43;2
1;446606812;43;3
1;684843285;43;2
1;38572179X;43;2
1;1586851357;43;3
1;394739698;43;3
1;517576600;43;1
1;373218257;43;3
1;743206061;43;2
1;262521415;43;1
2;1586851357;44;2
1;61161721;45;2
1;1861004486;45;1
1;684848155;45;1
1;782140114;45;2
1;72294337;45;1
1;345376595;45;2
1;72227885;45;1
2;609610570;46;3
2;385494327;46;2
2;316096199;46;1
2;399149848;46;3
2;1579550088;46;1
2;679722955;46;1
2;60958332;46;1
2;72222743;46;1
2;743244249;46;2
2;446608955;46;1
2;440237556;47;3
2;130323519;47;2
2;60502935;47;1
2;1558605525;48;3
2;782140661;48;2
2;72315318;48;1
2;345376595;48;3
2;446608955;48;2
2;316602051;48;3
1;1586851357;49;1
2;262024829;50;1
2;446606812;50;3
1;1558605525;51;1
1;375703764;51;3
1;385494246;51;3
1;262232197;51;3
1;385494327;51;3
2;1880418568;52;3
2;156158648X;52;1
2;66214750;52;1
2;316602051;52;2
2;1565924916;52;2
2;312243022;52;1
2;312287941;52;3
2;385504470;52;1
2;385494327;52;1
1;1586851322;53;2
1;321125169;53;3
1;1561584029;53;2
1;805317554;53;3
1;60540753;53;3
1;393318486;53;3
1;743206061;53;1
1;446527793;53;3
2;385494327;54;3
2;735713170;54;2
2;471391123;54;3
2;345409469;54;2
2;385504470;54;1
2;1565924916;54;1
2;684848155;54;2
2;743457358;55;3
2;440237556;55;1
2;61020656;55;2
2;60540753;55;2
2;735713170;55;2
2;60934417;55;2
2;743467523;55;2
2;61092177;55;2
2;471286168;55;2
2;262521415;55;1
2;345376595;56;2
2;375703764;56;2
1;130323519;57;2
1;670031518;57;3
1;1586851322;58;1
1;446608955;58;3
1;743206061;59;1
2;312276702;60;1
2;61020648;60;2
2;738206679;60;1
2;72227885;60;2
2;72227710;60;2
2;471288217;60;2
2;1586851357;60;3
2;373218257;60;3
1;316666343;61;3
1;373218257;61;2
2;471200247;62;1
2;312243022;62;1
2;61020648;63;2
2;140077022;63;1
2;1558605525;63;1
2;399149392;63;2
1;399149392;64;1
1;67976867X;64;1
1;71414339;64;2
1;345409469;64;1
1;446527793;64;3
2;1558606432;65;2
2;805317554;65;3
2;679450785;65;2
2;373218192;65;1
2;72227885;65;3
2;60502935;65;2
2;66214750;65;1
2;1561584029;65;2
1;60958405;66;1
1;679450785;66;3
1;471288217;66;1
1;324113641;66;1
2;385504470;67;3
2;787960756;67;1
2;312287941;67;1
2;743455967;67;3
2;517576600;67;2
2;446608955;67;3
2;393318486;67;3
2;1565924916;67;1
2;373272839;67;1
2;1579550088;68;3
2;72227710;68;3
2;425188361;68;2
2;130998516;68;3
2;471288217;68;2
2;130323519;68;1
2;517576600;68;1
2;375703764;68;1
2;972263608;68;3
2;684843285;69;2
1;385504470;70;2
1;375703764;71;2
1;471200247;71;1
1;684843285;71;3
1;1861004486;71;2
1;671004107;71;2
1;735713170;71;3
1;72315318;71;2
1;60958405;72;1
1;743457358;72;3
1;71414339;72;1
1;345452089;72;1
1;446676098;73;1
1;743244249;73;1
1;1586851322;73;1
1;393319407;73;3
1;385504470;73;2
1;373218257;73;3
1;60958332;73;3
1;735712379;73;3
1;262232197;74;1
1;324113641;74;2
1;66214750;74;1
1;60502935;74;3
1;399149392;75;1
1;61020648;75;2
1;140077022;75;3
1;1558606432;75;2
1;679450785;75;3
1;345409469;75;2
1;60855925;75;1
1;743457358;75;2
2;262232197;76;2
2;670031518;76;1
2;316096199;76;3
2;1579550088;76;1
2;60958332;76;3
1;735712360;77;3
1;1586851322;77;3
1;61092177;77;2
1;38572179X;77;3
2;38572179X;78;1
2;60934417;78;3
2;262024829;79;1
2;399149848;79;1
2;1590520734;79;3
2;1586851322;79;1
2;1558605525;79;1
2;743206061;79;3
2;201615762;79;3
2;130998516;79;2
1;787960756;80;1
1;743467523;80;1
1;446676098;80;2
1;60958332;80;2
1;446608955;80;1
1;60540753;80;1
1;735712123;80;3
1;345452089;80;3
1;609610570;81;3
1;72227885;82;1
1;130323519;82;2
1;399149848;82;1
1;345409469;82;3
1;735713170;82;3
1;262521415;82;3
1;312243022;82;3
1;684848155;82;1
1;471286168;82;3
1;385494246;82;3
1;201615762;83;1
1;1590520734;83;1
1;517576600;83;3
1;324107501;83;3
1;373272839;83;3
1;316096199;83;2
1;156006219;83;3
1;67976867X;83;3
1;373218192;83;1
2;735712379;84;1
2;446606812;84;3
2;1590520734;84;2
1;1579550088;85;1
1;61020656;85;2
1;312243022;86;3
1;60855925;86;1
1;1579550088;86;1
1;446676098;86;3
1;38572179X;86;2
1;71414339;86;1
1;671004107;86;3
2;743467523;87;2
2;671004107;87;3
2;262024829;87;2
2;1586851322;87;2
2;1561584029;88;2
2;805317554;88;1
2;972263608;88;1
2;679722955;88;1
2;262024829;88;2
2;324113641;88;3
2;782140114;89;1
2;743455967;89;2
2;60540753;89;3
2;738206679;89;3
2;60934417;89;2
2;316096199;89;1
2;743222008;89;3
2;399149848;90;2
2;385504470;90;1
2;156006219;90;2
1;671004107;91;1
1;865659982;91;3
1;743244249;91;2
1;471391123;91;1
1;471363049;92;2
1;72315318;92;2
1;61161721;92;1
1;60502935;93;2
1;385494246;93;2
1;684843285;93;1
1;72315318;93;3
1;446608955;93;2
1;1579902944;93;3
1;393318486;93;1
1;1586851357;93;3
1;375508325;93;2
1;262232197;93;3
1;735713170;94;2
1;316602051;94;2
1;312287941;94;3
1;972263608;94;3
1;72227885;94;2
1;446527793;94;1
1;735712379;94;3
1;345409469;94;1
2;1558606432;95;3
2;743206061;95;1
2;345452089;95;2
2;67976867X;95;2
2;312287941;95;1
2;609610570;95;3
2;743244249;95;1
2;1561584029;95;1
2;1586851357;96;1
2;312311354;96;1
2;324113641;96;1
2;972263608;96;1
2;735712379;96;2
2;399149392;96;2
2;67976867X;96;1
2;471286168;96;2
2;743467523;96;2
2;738206679;97;2
2;385494149;97;3
2;345336895;97;3
2;60958332;97;2
2;67976867X;97;2
2;385494327;97;3
2;684843285;98;3
2;446676098;98;2
2;71414339;98;1
1;38572179X;99;2
1;60502935;99;1
1;312311354;99;2
2;66214750;100;3
2;156006219;100;3
2;743206061;100;1
1;60855925;101;1
1;1586851322;102;1
1;385494149;102;2
1;345376595;102;1
2;1586851322;103;2
2;385504470;103;1
2;782140661;103;3
2;1861004486;103;1
2;72227710;103;2
2;60958405;103;1
2;72222743;103;2
2;743244249;103;1
2;385494149;103;1
2;60540753;103;3
2;738206679;104;2
1;471286168;105;1
1;782140114;105;2
1;471200247;105;2
1;1561586196;105;1
1;684843285;105;2
1;385494246;105;1
1;446527793;105;2
2;345409469;106;1
2;142001740;106;1
2;72315318;106;1
2;385504470;106;2
2;60934417;106;3
1;262024829;107;2
1;1586851357;107;1
1;471288217;107;3
1;66214750;107;2
1;425188361;107;3
1;316096199;107;1
1;385504470;107;2
1;345376595;107;3
1;446606812;107;3
2;67976867X;108;1
2;471286168;108;1
2;735712123;108;1
2;787960756;108;2
2;60958405;108;2
2;130323519;108;2
2;670031518;108;1
2;345452089;108;1
1;609610570;109;1
1;262232197;109;1
1;60855925;109;1
1;130998516;109;2
1;345409469;109;1
1;684843285;109;1
1;156158648X;109;3
1;1561586196;110;1
1;972263608;111;3
1;71414339;111;2
1;782140661;111;1
1;312276702;111;2
1;1561586196;111;1
1;385494327;111;1
1;316602051;111;1
1;679722955;111;1
1;1590520734;111;2
1;60934417;112;1
1;385494149;112;1
2;787960756;113;3
1;1579902944;114;2
1;679450785;114;3
1;345336895;114;2
2;446527793;115;2
2;684848155;115;2
2;1861004486;115;1
2;156006219;115;3
2;671004107;115;1
2;787960756;115;2
1;393318486;116;3
1;71414339;116;1
1;399149848;116;2
1;60958405;116;2
1;345452089;116;2
1;1561586196;116;3
1;440237556;116;2
1;67976867X;116;3
2;735713170;117;1
2;425188361;117;3
2;738206679;117;1
2;321125169;117;3
2;679450785;117;1
2;782140661;117;2
2;60502935;117;1
2;743222008;117;1
2;324107501;117;2
2;787960756;117;3
2;735712379;118;2
2;1558606432;118;2
2;670031518;118;2
2;385494327;118;2
2;1586851322;118;2
2;345409469;118;1
2;471358983;118;3
1;324107501;119;3
1;61020648;119;3
1;735712123;119;1
1;60958405;119;3
1;385494246;119;1
1;316602051;119;3
1;140077022;119;1
1;393319407;119;3
1;375508325;120;3
1;385494327;120;1
1;1880418568;120;1
1;140077022;120;1
1;517576600;120;3
1;61020648;120;3
2;72227885;121;3
2;743206061;121;2
2;743457358;121;1
2;743222008;121;3
2;1558606432;121;3
2;60855925;121;3
2;345452089;121;2
2;316666343;121;1
2;385494149;121;1
1;316602051;122;1
2;743244249;123;1
2;156006219;123;3
2;38572179X;123;2
2;1586851357;123;2
2;324107501;123;3
2;1558606432;123;3
2;312287941;123;3
1;72222743;124;2
1;446606812;124;3
1;67463442X;124;2
1;61020648;124;2
1;316096199;124;3
1;399149392;124;1
1;201615762;125;2
1;130323519;126;1
1;609610570;126;3
1;312311354;126;2
1;471363049;126;3
1;60502935;126;1
1;738206679;126;3
1;61020656;126;1
1;321125169;126;2
1;679722955;126;2
2;471358983;127;2
2;471200247;128;3
2;1861004486;128;1
2;201615762;128;2
2;471363049;128;3
2;596004478;128;2
2;471286168;128;3
2;316602051;128;1
2;156006219;128;3
2;743206061;128;1
2;345409469;128;3
2;517576600;129;3
2;679450785;129;3
2;1579550088;129;2
2;316602051;129;1
2;60958332;129;3
2;735713170;129;3
2;67463442X;129;2
2;782140661;129;3
2;446676098;129;2
1;130998516;130;2
1;142001740;130;2
1;72227710;130;1
2;670031518;131;2
2;393319407;131;3
2;394739698;131;3
2;596004478;131;2
2;679450785;131;3
2;60958405;131;1
2;385494327;131;3
2;684848155;132;1
2;393319407;132;1
2;385494327;132;1
2;1558605525;132;1
2;670031518;132;2
2;316096199;132;2
2;735713170;132;2
2;743455967;132;3
2;738206679;132;1
2;72315318;133;2
2;385494246;133;3
2;471200247;134;2
2;67976867X;134;3
2;201615762;134;1
2;735712379;134;1
2;471286168;134;1
2;399149848;134;3
2;972263608;134;1
2;425188361;134;2
2;142001740;135;3
2;471358983;135;3
2;375508325;135;1
2;1880418568;135;3
2;393319407;135;1
2;440237556;135;1
2;446606812;135;3
2;1861004486;135;1
2;684843285;135;1
2;130323519;135;3
2;324107501;136;1
2;609610570;136;1
2;66214750;136;1
2;385494327;136;3
1;787960756;137;2
1;735712360;137;2
1;60934417;137;3
1;60855925;137;3
1;446527793;137;3
1;446608955;137;1
1;373218192;137;3
1;446676098;137;3
1;61161721;137;2
1;324113641;137;2
1;345452089;138;2
1;471358983;138;1
1;782140661;138;2
1;312276702;138;1
1;373218257;138;1
1;609610570;138;1
1;345409469;138;3
1;72315318;138;2
1;1579550088;138;2
1;61161721;139;1
1;1558605525;139;3
1;67976867X;139;1
1;471363049;139;2
1;596004478;139;1
1;446608955;139;3
1;684848155;139;1
1;972263608;139;1
1;312311354;139;1
1;393318486;139;2
2;399149392;140;2
2;316096199;140;3
2;312243022;140;3
2;60855925;140;3
2;60502935;140;3
2;743206061;140;1
2;609610570;140;3
2;446606812;140;1
2;446608955;140;2
2;471288217;140;2
1;130998516;141;2
1;865659982;141;2
1;61161721;141;1
1;670031518;141;1
1;735713170;141;2
1;446608955;141;2
1;394739698;141;3
1;609610570;141;3
1;156006219;141;3
2;782140114;142;3
2;743455967;142;2
2;60958332;142;3
2;375703764;142;1
2;393319407;142;1
2;61020648;142;2
2;1561586196;142;1
2;1590520734;142;2
2;440237556;142;3
2;373218192;142;1
1;743206061;143;3
1;60934417;143;1
1;735712123;143;1
1;60855925;143;2
1;782140661;143;1
1;1590520734;143;2
1;316602051;143;1
1;743467523;143;3
1;394739698;143;3
1;787960756;144;2
1;471358983;144;3
1;471288217;144;3
1;1561586196;144;3
1;684843285;144;3
1;324107501;144;3
1;471391123;144;2
1;262232197;144;3
2;671004107;145;1
2;743206061;145;1
2;72294337;145;2
2;743455967;145;1
2;72227885;145;1
2;735712360;145;2
2;865659982;145;3
2;60502935;145;1
2;385494246;145;3
2;140077022;146;3
2;679722955;146;1
2;61020656;146;2
2;671004107;146;2
2;446606812;146;1
2;735712123;146;1
2;60540753;146;2
2;596004478;146;2
2;373218257;146;2
1;60934417;147;3
1;671004107;147;3
1;743455967;147;2
1;38572179X;147;2
1;316096199;147;2
1;312276702;147;1
1;72222743;147;3
1;787960756;147;1
1;738206679;147;1
2;743455967;148;1
2;735712360;148;3
2;743457358;148;1
2;1558606432;148;3
1;735712360;149;1
1;262521415;149;3
1;743222008;149;3
1;60958405;149;2
1;1558606432;149;1
1;399149392;149;3
1;679722955;149;1
1;735712360;150;3
1;324113641;150;3
1;1565924916;150;1
2;201615762;151;2
2;262232197;151;3
2;60502935;151;2
2;743455967;151;2
2;321125169;151;1
2;671004107;151;2
2;66214750;151;1
2;1565924916;151;3
2;312243022;151;1
1;345376595;152;1
1;735713170;152;3
1;60958405;152;2
1;61020648;152;1
1;385494327;152;3
1;471286168;152;1
1;446527793;152;2
1;60502935;153;3
1;140077022;153;1
1;130323519;153;1
1;743206061;153;2
2;782140661;154;1
2;1861004486;154;1
2;517576600;154;3
2;72227885;154;2
2;743206061;154;3
2;60958405;155;2
2;743455967;156;3
2;596004478;156;2
2;324113641;156;1
2;1579902944;156;2
2;1558605525;156;3
2;743467523;156;2
2;385494327;156;1
2;61092177;157;1
2;316096199;157;2
2;393319407;157;2
2;312243022;157;3
2;60958332;157;1
2;38572179X;157;2
1;393319407;158;1
1;471200247;158;2
1;67463442X;158;3
1;321125169;158;3
1;399149848;158;3
2;1561586196;159;3
2;471391123;159;1
2;425188361;160;3
2;130323519;160;1
2;684843285;160;2
2;394739698;160;1
2;61092177;160;2
2;156158648X;160;2
2;670031518;160;3
2;743206061;160;1
2;1861004486;161;3
2;61020656;161;1
2;72315318;161;2
2;517576600;161;2
2;38572179X;162;3
2;316096199;162;3
2;743467523;162;1
2;61161721;162;1
2;72294337;162;3
2;399149848;162;1
2;60958405;163;2
2;156158648X;163;1
2;140077022;163;1
2;385494327;163;2
2;446676098;163;3
2;743455967;164;1
2;596004478;164;1
2;1590520734;164;2
2;446676098;164;2
2;1565924916;164;3
2;66214750;164;1
2;61161721;164;3
2;345336895;164;3
2;324113641;164;1
2;782140114;164;2
2;72315318;165;2
2;865659982;165;3
2;72227885;165;2
2;67463442X;165;1
2;735712123;165;3
1;743457358;166;2
1;130323519;166;2
1;1579902944;166;2
1;1586851357;166;3
1;805317554;166;3
1;385494149;166;1
1;471358983;166;2
1;446608955;167;3
1;446606812;167;1
1;684848155;167;2
2;743457358;168;3
2;67463442X;168;2
2;312243022;168;1
2;471288217;168;1
2;471358983;168;1
2;865659982;168;1
1;60934417;169;1
1;446527793;169;3
2;805317554;170;3
2;375508325;171;3
2;60502935;171;2
2;316096199;171;1
2;471358983;171;3
2;782140114;171;1
2;312243022;171;1
1;743467523;172;2
1;471358983;172;1
1;61092177;172;1
1;72294337;172;3
1;1586851322;172;3
2;61161721;173;3
2;316096199;173;1
1;61092177;174;2
1;743244249;174;3
1;743455967;174;3
1;312276702;174;1
1;156006219;174;3
1;1561584029;174;1
1;60502935;174;1
1;743457358;174;3
1;373218192;174;2
1;72315318;175;1
1;321125169;175;2
1;156158648X;175;2
1;735712379;175;2
1;446606812;175;1
1;671004107;176;3
1;72227710;176;3
1;471288217;176;2
1;312311354;176;2
1;670031518;176;3
1;1586851357;176;2
1;471363049;176;3
1;743244249;176;1
1;1861004486;176;2
1;375703764;176;3
1;67463442X;177;1
1;787960756;177;3
1;1579902944;177;2
1;805317554;177;3
1;262521415;177;1
1;684848155;177;1
1;684843285;177;3
1;1561586196;177;3
1;72227710;177;2
1;440237556;178;3
1;60502935;179;1
1;1586851357;179;2
1;262024829;179;1
1;60540753;179;2
1;312287941;179;2
1;72315318;179;1
1;312243022;180;2
1;262024829;180;2
1;743206061;180;1
1;60855925;180;1
1;1558605525;180;3
2;679722955;181;1
2;446606812;181;3
2;440237556;181;2
2;393318486;181;2
2;446676098;181;1
1;72227710;182;2
1;738206679;182;3
1;72294337;182;3
1;140077022;182;3
1;743244249;182;3
1;679450785;182;2
1;787960756;182;2
1;316096199;182;2
1;324113641;182;3
2;321125169;183;3
2;375703764;183;3
1;1579902944;184;2
1;684843285;184;2
1;393319407;185;1
1;1586851357;185;2
1;1861004486;185;3
1;1561586196;185;1
2;66214750;186;3
2;743467523;186;3
2;735713170;186;2
2;345376595;186;1
2;446676098;186;2
2;782140661;186;1
2;142001740;186;2
2;156006219;187;2
2;735712123;187;2
2;393318486;187;3
2;1861004486;187;1
2;684843285;187;2
2;743206061;187;2
1;60855925;188;1
1;471286168;188;2
1;743457358;189;3
1;312243022;189;3
1;312287941;189;3
1;373218192;190;2
1;399149392;190;2
1;373272839;190;2
1;375508325;190;3
1;345336895;190;1
1;1590520734;190;3
1;743222008;190;1
1;471363049;190;1
1;394739698;190;3
2;399149392;191;1
2;738206679;191;2
2;471391123;191;1
2;446608955;192;3
2;684843285;192;2
2;324113641;192;3
2;393319407;193;3
2;865659982;193;2
2;446608955;193;1
2;1565924916;194;2
2;738206679;194;3
2;609610570;194;3
2;671004107;194;2
2;1579550088;194;2
2;142001740;194;3
2;130323519;194;1
2;316602051;194;3
2;385494149;194;2
2;393318486;194;3
2;399149848;195;2
2;130998516;195;3
2;1558606432;195;3
1;130323519;196;1
2;72227710;197;3
2;1590520734;197;1
2;735712379;197;1
2;316096199;197;1
2;130323519;197;1
2;425188361;197;1
2;67463442X;197;2
2;743206061;197;3
2;671004107;198;1
2;72227710;198;2
2;1590520734;198;3
2;375703764;198;1
2;312276702;198;1
2;684843285;198;3
2;679450785;198;3
2;67976867X;198;3
2;345452089;198;1
1;142001740;199;3
1;394739698;199;2
1;67463442X;199;3
1;312276702;199;1
1;130323519;199;2
1;399149392;199;1
1;130998516;199;3
1;471286168;200;3
1;72315318;200;2
1;972263608;200;1
1;67463442X;201;2
1;201615762;201;1
1;1565924916;201;3
1;385494149;201;1
1;72315318;201;3
1;743222008;201;2
1;345452089;201;2
2;446608955;202;2
2;385504470;202;3
2;72315318;202;1
2;60502935;202;3
2;262024829;202;3
1;1590520734;203;2
1;67463442X;203;3
1;262024829;203;3
1;735712360;203;2
1;312243022;203;1
1;782140661;203;1
1;1561586196;203;1
1;67976867X;203;2
1;375703764;203;1
2;1565924916;204;2
2;743455967;204;1
2;471288217;204;1
2;972263608;205;1
2;60958332;205;1
2;72227710;206;1
1;471391123;207;3
1;60934417;208;3
1;1558605525;208;1
1;71414339;208;2
1;1558606432;208;2
1;1590520734;208;3
1;312287941;208;1
1;72227710;208;3
1;130998516;208;3
1;684843285;208;1
2;787960756;209;3
2;345409469;210;1
1;321125169;211;1
1;735712123;211;1
1;471288217;211;1
1;373218257;211;3
1;671004107;211;2
1;471200247;211;3
2;782140114;212;3
2;316096199;212;3
2;312287941;212;2
2;312276702;212;1
2;38572179X;212;3
2;130998516;212;1
2;393318486;212;2
2;324113641;212;3
2;471200247;212;2
2;385494149;212;3
1;446527793;213;1
1;66214750;213;2
1;743206061;213;2
1;67976867X;213;3
1;738206679;214;2
1;262521415;214;1
1;375508325;214;1
1;316096199;214;1
1;1561584029;214;3
1;1579550088;214;3
1;60958332;214;3
1;679450785;214;1
2;312311354;215;3
2;316602051;215;1
2;399149848;215;3
2;385494149;215;2
2;61020656;215;1
2;61020648;215;2
2;1579550088;215;2
2;399149392;215;1
2;684848155;215;1
2;71414339;215;1
1;61092177;216;2
1;399149848;216;3
1;679722955;216;3
1;743467523;217;1
1;1579902944;217;2
1;142001740;217;1
1;743222008;217;1
1;865659982;217;3
1;324107501;217;1
1;61020648;217;1
1;684843285;217;3
1;517576600;218;3
1;743206061;218;2
1;782140661;218;1
1;61092177;218;3
1;321125169;219;1
1;140077022;219;3
1;735713170;219;3
1;312243022;219;3
1;1586851322;219;3
1;1561584029;219;2
1;130998516;219;2
1;1586851357;219;3
1;385494246;219;1
1;670031518;220;1
1;1579550088;220;1
1;156006219;220;1
1;61092177;220;3
1;321125169;220;1
1;72227885;220;1
1;373218192;220;3
1;517576600;220;1
2;1861004486;221;2
2;670031518;221;1
2;787960756;221;3
2;385504470;221;3
2;375508325;221;3
2;142001740;221;3
2;130323519;221;2
2;38572179X;221;2
2;373218192;221;2
1;262024829;222;3
1;471391123;222;3
1;596004478;222;2
1;72227710;222;3
1;471288217;222;1
1;373218192;222;3
1;156006219;222;2
2;1558605525;223;3
2;782140114;223;2
2;471288217;223;3
2;385494327;223;2
2;375703764;223;3
2;72294337;224;3
2;60958405;224;1
2;324113641;224;1
2;67463442X;224;3
1;385494327;225;1
1;684848155;226;1
1;324107501;226;3
2;60855925;227;2
2;446676098;227;1
2;972263608;227;3
2;321125169;227;3
2;684843285;228;2
2;865659982;228;1
2;345336895;228;3
2;375508325;228;1
2;60540753;228;3
2;142001740;228;2
2;670031518;228;1
2;71414339;228;3
2;471358983;228;2
2;60958332;228;2
2;743455967;229;1
2;130998516;229;1
2;38572179X;229;3
2;324107501;229;2
2;1586851322;229;1
2;262232197;229;1
2;156158648X;230;1
2;471358983;230;1
2;375703764;230;1
2;312287941;230;1
1;345376595;231;1
1;324107501;232;2
1;1565924916;232;3
1;316602051;232;2
1;60958405;232;2
1;446676098;232;1
2;345452089;233;3
2;471391123;233;2
2;1579902944;233;1
2;1861004486;233;3
2;72315318;233;1
2;471200247;233;2
2;140077022;233;2
2;399149848;234;3
2;60958332;234;3
2;130998516;234;1
2;1579550088;234;1
2;446606812;234;3
2;440237556;234;3
2;156158648X;234;1
2;60540753;234;3
1;738206679;235;2
1;385494327;235;1
1;312276702;235;3
1;393319407;235;3
1;316602051;235;2
1;375508325;235;3
1;385494149;235;1
1;743206061;236;3
1;1565924916;236;3
1;471358983;236;3
1;735712379;236;1
1;865659982;236;1
1;446676098;236;2
1;156158648X;237;2
1;72315318;237;2
2;684848155;238;2
2;61020648;238;1
2;679722955;238;3
2;1861004486;238;2
2;72227885;238;2
2;345376595;238;1
2;471200247;238;3
2;312287941;238;1
1;130998516;239;1
1;1558605525;239;3
1;1586851357;240;3
1;345409469;240;3
1;446608955;240;3
1;61020648;240;2
1;743467523;241;3
1;743457358;241;1
1;61092177;241;2
1;316096199;241;3
1;156006219;241;2
2;375508325;242;2
2;743244249;242;2
2;1880418568;242;3
2;312276702;242;1
2;373272839;242;1
2;735712379;242;1
2;782140114;242;2
2;670031518;242;1
2;72294337;242;3
1;735712379;243;3
1;156158648X;243;3
1;743455967;243;2
1;38572179X;243;3
1;670031518;243;3
1;972263608;243;2
1;1590520734;243;1
1;596004478;243;1
2;399149848;244;3
2;316602051;244;1
